item_id,order_id,product_id,quantity,unit_price,discount_percent
821,330,235,5,23293.01,33.1
822,331,538,1,7622.79,7.9
823,331,496,3,23936.39,8.7
824,331,164,4,27479.83,28.9
825,331,532,1,12870.6,11.7
826,332,519,1,9793.02,35.1
827,332,7,4,9435.36,34.2
828,333,22,1,2559.84,44.4
829,333,151,3,28418.75,3.3
830,334,543,1,1761.05,44.4
831,334,511,2,26245.94,16.0
832,334,141,1,10729.8,20.3
833,335,259,4,1756.52,26.7
834,335,283,3,22074.84,46.6
835,335,175,2,500.57,48.4
836,335,53,4,4338.59,11.9
837,336,408,1,12844.72,39.8
838,336,548,3,13418.48,29.7
839,337,138,3,22271.65,26.6
840,337,411,1,18666.73,23.0
841,338,374,1,17008.34,24.8
842,339,136,2,1481.98,42.4
843,339,29,3,3877.2,11.3
844,339,133,5,13553.9,0.2
845,339,359,2,22643.13,29.3
846,340,106,3,27443.12,40.5
847,340,352,2,24081.96,32.3
848,341,290,1,27130.73,23.3
849,342,310,4,24819.1,29.1
850,342,114,2,10440.23,4.0
851,342,318,2,20823.71,8.9
852,342,188,4,21855.76,11.8
853,343,473,3,6006.83,44.2
854,343,492,5,26912.4,25.9
855,343,176,4,10920.9,5.5
856,343,265,3,6761.73,25.9
857,344,161,5,1501.57,40.3
858,345,547,4,17477.35,20.9
859,345,20,1,21657.75,28.4
860,345,304,-1,12626.61,17.7
861,346,490,2,12224.98,34.7
862,346,426,2,3864.13,13.1
863,347,34,5,7004.77,29.8
864,347,227,3,27696.28,31.5
865,348,103,2,14056.15,5.4
866,349,472,2,11940.46,45.6
867,350,504,1,26376.18,31.7
868,350,337,2,27560.35,39.9
869,350,432,3,18363.5,49.3
870,351,460,5,19157.41,41.7
871,351,314,3,18532.06,34.2
872,351,168,4,23646.75,39.9
873,352,362,5,694.38,8.4
874,353,168,1,1376.91,10.1
875,353,309,1,17282.02,35.2
876,353,477,4,9088.36,22.7
877,353,242,3,9103.07,22.6
878,354,256,1,21460.52,14.2
879,354,333,1,12076.52,24.6
880,354,326,1,22067.75,22.1
881,354,267,3,28388.07,11.2
882,355,314,4,17665.71,13.9
883,355,237,5,25967.28,39.6
884,356,179,2,10097.78,9.9
885,356,526,5,3048.38,11.1
886,356,481,-2,7050.06,17.0
887,357,52,4,9375.76,42.3
888,357,186,4,28008.8,1.1
889,358,196,2,10470.54,16.2
890,358,470,1,3852.85,41.1
891,358,162,1,14675.46,4.5
892,359,333,5,28685.06,13.3
893,359,548,1,8274.15,7.6
894,359,511,3,28394.47,19.7
895,360,81,2,11202.94,18.6
896,361,135,5,24043.45,1.8
897,362,530,3,27112.22,17.5
898,362,78,3,18376.09,12.7
899,362,94,1,18532.46,43.7
900,362,256,4,25763.81,15.7
901,363,125,5,18990.93,6.6
902,363,402,2,621.74,39.2
903,363,443,4,4110.42,42.6
904,363,237,5,19748.28,44.6
905,364,244,1,13800.22,47.0
906,364,324,3,4699.9,15.7
907,364,135,4,15079.15,17.9
908,364,10,5,13417.24,43.9
909,365,195,-3,1356.78,38.3
910,365,221,1,2451.55,14.2
911,365,433,1,25502.42,36.6
912,366,498,5,3035.08,29.7
913,366,526,4,19727.66,19.3
914,367,536,5,14246.65,26.8
915,367,117,5,24537.28,17.7
916,368,47,4,22786.49,26.8
917,368,359,4,5365.31,1.7
918,368,37,2,21464.62,7.8
919,368,391,-3,29507.13,5.6
920,369,459,3,12657.25,0.9
921,369,159,1,28786.88,11.1
922,369,198,5,13358.99,44.2
923,370,106,5,16503.88,20.6
924,370,262,3,11687.09,13.2
925,370,355,4,11429.65,25.8
926,371,461,1,2611.63,15.2
927,371,382,3,20098.18,39.8
928,371,71,2,29907.68,12.4
929,371,346,5,1559.55,31.3
930,372,215,5,25063.34,17.3
931,372,151,2,7282.77,23.5
932,372,17,2,651.01,10.0
933,372,34,5,14482.84,29.6
934,373,426,5,14466.55,7.7
935,373,111,2,7952.37,2.9
936,374,298,-1,29903.95,14.8
937,374,346,5,29806.48,36.0
938,374,329,5,27560.24,42.1
939,375,412,2,9364.71,4.9
940,375,470,2,23970.19,38.6
941,375,243,2,23196.17,3.0
942,375,533,-1,8802.39,15.6
943,376,232,3,3280.06,49.6
944,376,19,4,9491.35,13.6
945,376,504,2,15408.34,24.8
946,377,368,4,4787.19,16.8
947,377,103,3,18991.91,2.8
948,378,131,2,26909.52,14.3
949,378,256,4,13603.08,42.4
950,379,189,3,15607.85,36.8
951,380,105,5,26488.59,0.6
952,380,529,4,12997.56,35.5
953,380,170,2,6603.55,6.4
954,381,283,4,24009.76,20.8
955,381,498,4,11788.15,16.1
956,381,35,3,9152.11,7.8
957,382,164,2,7606.76,27.2
958,382,266,1,7405.06,23.1
959,383,79,1,25144.19,43.6
960,383,308,1,20893.96,19.0
961,383,376,5,24383.98,46.0
962,383,43,5,22890.78,33.5
963,384,7,1,26213.39,28.4
964,384,393,1,24456.02,40.2
965,384,88,3,25425.27,18.9
966,384,26,5,4376.14,15.2
967,385,420,2,7928.83,14.0
968,385,217,1,15518.49,5.5
969,385,297,5,19041.29,15.6
970,385,65,3,27656.73,34.9
971,386,161,4,26228.84,33.4
972,386,323,4,1252.72,18.1
973,387,282,4,13651.74,14.8
974,388,540,3,24298.79,17.7
975,388,218,3,9509.6,6.3
976,388,71,4,9910.86,48.8
977,388,23,1,13704.32,13.4
978,389,220,5,18858.89,30.7
979,389,461,4,210.93,47.1
980,390,110,5,8739.02,9.3
981,390,235,3,2217.17,41.7
982,391,230,4,10582.73,47.0
983,392,357,4,7318.93,34.3
984,393,84,-3,18116.56,32.2
985,394,417,4,1219.81,46.6
986,394,97,-2,13280.29,47.5
987,394,170,5,9079.38,28.1
988,395,521,1,26955.67,12.3
989,395,259,1,29648.01,46.1
990,395,530,4,217.47,3.6
991,396,228,2,24494.61,46.7
992,396,493,1,3408.38,44.2
993,396,321,5,21134.18,21.2
994,396,318,1,8413.16,1.2
995,397,275,1,28349.91,40.5
996,398,434,2,20000.94,25.9
997,398,459,4,29549.32,46.3
998,398,287,2,6941.47,49.3
999,399,28,1,26305.38,37.9
1000,399,217,5,17549.85,19.2
1001,399,240,3,6511.83,19.3
1002,399,369,5,14380.91,41.6
1003,400,107,5,26084.69,38.2
1004,400,466,2,8264.08,24.8
1005,401,201,4,25748.9,48.5
1006,401,358,5,4687.67,24.0
1007,402,465,2,8277.04,10.0
1008,402,95,4,27530.59,19.5
1009,402,268,4,275.32,18.2
1010,402,81,4,26194.14,41.2
1011,403,129,1,11856.72,40.6
1012,403,122,2,28040.44,18.5
1013,403,125,3,12079.26,41.0
1014,403,398,5,13491.03,5.1
1015,404,336,-1,18019.06,11.9
1016,404,370,4,20898.75,49.1
1017,404,498,4,11986.23,37.4
1018,405,371,1,9945.09,31.1
1019,405,330,1,311.93,33.3
1020,406,57,3,12781.56,20.8
1021,407,198,1,25676.93,0.1
1022,407,265,5,15408.61,32.8
1023,407,259,3,20013.68,18.8
1024,407,527,1,22948.44,34.3
1025,408,490,3,19992.78,26.5
1026,408,131,4,28465.76,12.3
1027,408,202,3,29085.87,36.2
1028,408,224,2,3880.71,3.6
1029,409,144,1,15835.45,49.2
1030,409,22,1,14472.7,3.2
1031,410,30,3,22960.85,34.5
1032,410,160,2,12764.46,9.5
1033,411,424,4,8290.06,41.8
1034,412,231,2,19791.82,48.9
1035,412,70,5,4560.63,44.3
1036,413,466,2,13886.75,13.0
1037,413,105,5,9694.26,43.0
1038,413,180,3,5631.77,30.7
1039,413,390,3,9108.41,26.0
1040,414,440,1,2324.13,39.2
1041,414,446,1,12839.96,1.2
1042,415,329,4,2646.67,16.7
1043,416,58,5,14419.39,30.5
1044,416,398,3,17356.11,34.4
1045,416,171,-3,8066.75,19.5
1046,417,480,2,26601.1,48.3
1047,417,173,1,6569.29,9.5
1048,418,75,3,10406.55,31.0
1049,418,549,4,14105.37,11.4
1050,418,7,5,5947.4,41.5
1051,419,324,4,8156.03,4.3
1052,419,355,2,29630.41,48.2
1053,419,70,2,21343.47,21.3
1054,419,150,4,28739.47,23.2
1055,420,107,3,21935.47,8.0
1056,420,106,1,16336.91,18.1
1057,420,165,1,22319.15,25.4
1058,420,374,2,18885.53,49.7
1059,421,524,2,24001.19,2.0
1060,421,478,5,15790.44,4.2
1061,422,236,2,5598.37,23.6
1062,422,438,-3,13530.75,1.1
1063,422,362,5,14151.81,41.5
1064,422,298,2,14752.7,34.9
1065,423,406,5,21967.93,16.4
1066,423,335,1,647.78,18.2
1067,424,34,5,9176.88,26.9
1068,425,132,1,484.66,20.9
1069,425,440,2,3957.16,16.1
1070,425,178,5,7004.32,35.3
1071,426,279,3,6004.99,22.8
1072,426,146,5,3530.37,21.7
1073,427,31,4,6711.29,21.1
1074,427,115,4,18405.27,41.8
1075,428,313,3,11277.11,45.5
1076,428,10,1,11747.09,21.8
1077,428,255,4,228.1,34.3
1078,428,212,3,16614.34,5.0
1079,429,502,2,17445.19,20.6
1080,430,529,3,2967.19,17.9
1081,430,4,1,19660.49,48.2
1082,431,426,2,21279.61,18.6
1083,431,102,2,4081.46,39.7
1084,431,200,1,9798.88,41.9
1085,431,126,4,19472.86,31.8
1086,432,359,3,14958.63,20.2
1087,432,278,2,17914.85,2.3
1088,433,90,3,23311.18,40.9
1089,434,519,5,16609.68,8.9
1090,434,446,1,29496.91,13.8
1091,434,186,2,694.17,45.4
1092,435,547,5,14179.55,41.8
1093,435,520,3,24821.84,6.6
1094,435,8,2,11102.49,35.1
1095,436,374,3,16949.57,22.1
1096,436,186,5,18257.28,42.6
1097,436,47,2,23579.11,49.5
1098,437,19,4,12409.15,7.1
1099,437,313,3,23034.92,34.1
1100,438,399,-3,29369.29,42.4
1101,439,40,2,6122.38,35.5
1102,439,112,4,1917.56,45.8
1103,439,357,4,13035.43,37.4
1104,439,172,5,19105.03,44.4
1105,440,8,1,22240.16,37.4
1106,440,508,5,18168.51,32.0
1107,441,478,3,20908.36,46.8
1108,441,108,2,6416.19,33.8
1109,442,150,5,25837.33,25.6
1110,442,526,1,16428.34,38.3
1111,442,375,5,14075.61,34.8
1112,443,9,4,7192.64,29.4
1113,444,284,3,26099.49,15.5
1114,444,321,1,13611.79,29.1
1115,444,474,4,4149.59,32.0
1116,445,292,3,29806.08,5.5
1117,445,238,3,7559.62,29.0
1118,445,305,2,27634.96,25.8
1119,446,474,5,28987.18,18.2
1120,447,462,4,9962.98,33.3
1121,447,520,1,11414.66,26.3
1122,447,229,2,29730.38,33.9
1123,448,216,4,14024.18,19.4
1124,448,59,2,9557.46,1.3
1125,448,454,4,15285.05,10.9
1126,448,101,2,5803.35,35.8
1127,449,290,4,17491.12,30.2
1128,449,14,5,10057.62,38.3
1129,449,242,2,2701.25,50.0
1130,450,403,4,7213.0,34.7
1131,450,323,1,8613.83,22.5
1132,451,55,2,8108.37,24.4
1133,451,193,5,9959.2,1.7
1134,451,144,3,9487.5,17.2
1135,452,43,4,7619.15,9.7
1136,452,153,3,28116.83,39.6
1137,452,38,4,23995.94,5.6
1138,452,42,5,16955.18,46.4
1139,453,152,1,25297.89,16.2
1140,454,415,5,19508.31,32.8
1141,454,106,3,11647.48,14.2
1142,454,158,3,7525.14,0.2
1143,454,173,3,9782.88,47.0
1144,455,53,3,12918.25,25.0
1145,455,130,5,18210.88,33.6
1146,455,418,2,7039.4,6.8
1147,456,197,5,5420.5,37.1
1148,456,64,5,11373.19,33.0
1149,456,270,2,28446.4,21.2
1150,456,421,1,5593.88,34.3
1151,457,64,3,20328.38,20.0
1152,457,455,5,1210.07,32.2
1153,458,25,1,6295.47,42.4
1154,458,69,5,1091.62,21.8
1155,458,349,2,27379.7,19.1
1156,458,111,5,19506.7,34.3
1157,459,75,4,23517.58,30.5
1158,459,162,3,6807.51,24.0
1159,460,178,1,26941.69,6.3
1160,460,428,2,19605.8,22.2
1161,461,187,5,16833.83,24.5
1162,461,465,4,23699.65,44.5
1163,461,56,1,12066.86,7.5
1164,462,82,2,12699.51,28.8
1165,463,299,4,11033.68,29.0
1166,464,278,5,12566.98,34.6
1167,464,503,-2,26594.88,47.5
1168,465,160,2,13646.15,23.3
1169,465,264,4,16468.9,26.8
1170,465,351,-1,24332.86,35.0
1171,465,182,3,14408.68,22.9
1172,466,445,5,15467.08,30.3
1173,467,314,1,23887.41,6.8
1174,467,159,2,26818.07,34.4
1175,468,387,4,902.69,17.1
1176,469,77,4,16328.19,0.5
1177,469,529,4,11402.17,50.0
1178,469,435,5,25159.6,31.8
1179,469,35,5,15758.53,44.9
1180,470,269,3,7222.85,18.7
1181,470,137,1,25169.8,39.6
1182,471,88,5,20459.31,27.8
1183,472,3,4,14628.38,44.9
1184,472,122,1,14438.2,32.4
1185,472,483,1,14191.74,14.3
1186,472,2,2,12797.0,27.4
1187,473,454,3,12427.29,33.5
1188,473,389,1,2838.56,46.3
1189,473,464,1,1632.13,23.4
1190,474,509,3,939.5,8.8
1191,475,50,5,14259.31,34.3
1192,475,153,2,21129.55,30.9
1193,475,357,1,29693.74,8.6
1194,476,374,3,19236.11,43.4
1195,476,485,5,26025.34,49.4
1196,476,276,3,24959.36,8.3
1197,476,472,5,22930.2,12.9
1198,477,58,3,3478.87,38.9
1199,477,289,3,1276.55,39.7
1200,478,96,5,23043.78,43.4
1201,478,193,4,22272.6,38.6
1202,478,245,4,11441.68,5.8
1203,479,5,1,24269.2,22.9
1204,479,543,1,24018.16,26.0
1205,479,328,4,15534.71,3.9
1206,479,352,5,1142.32,2.9
1207,480,516,1,20247.83,22.2
1208,480,411,1,16991.63,28.9
1209,480,176,2,7827.27,38.2
1210,481,149,1,2806.82,48.1
1211,481,452,5,11221.15,34.6
1212,481,112,5,7583.53,33.9
1213,482,228,5,12420.29,25.0
1214,482,170,4,21724.07,9.9
1215,482,79,5,348.59,38.0
1216,483,152,3,18524.37,47.4
1217,483,429,2,358.69,42.6
1218,484,168,5,25947.45,35.9
1219,484,530,1,25630.57,40.2
1220,484,496,3,18304.62,27.0
1221,485,313,2,28070.71,47.9
1222,485,396,5,27573.64,34.1
1223,485,6,2,2510.06,21.5
1224,485,302,4,10144.88,2.4
1225,486,353,4,18628.24,25.2
1226,486,148,4,17731.44,27.1
1227,486,186,4,9986.22,13.9
1228,487,463,1,3554.85,30.5
1229,487,302,5,29734.63,49.2
1230,487,71,1,20768.55,48.1
1231,488,187,5,6342.97,18.8
1232,488,465,5,913.74,7.7
1233,488,341,5,8661.65,14.7
1234,488,66,4,21591.13,33.5
1235,489,122,4,4169.48,6.6
1236,489,72,1,28986.03,40.6
1237,489,369,-2,10125.11,12.6
1238,489,420,3,29037.23,5.1
1239,490,135,4,19106.4,15.0
1240,491,55,2,24271.95,45.7
1241,491,219,4,2115.43,20.7
1242,492,292,3,12609.26,43.1
1243,492,306,1,3988.75,3.8
1244,493,504,2,16772.26,24.4
1245,494,405,3,20938.94,14.9
1246,495,526,4,9850.49,41.7
1247,495,411,1,5040.9,42.7
1248,495,386,2,10223.8,3.8
1249,496,536,1,27348.83,15.8
1250,496,391,3,11764.39,46.1
1251,497,180,5,29705.44,22.5
1252,497,550,2,1429.23,4.0
1253,497,514,2,24453.29,27.0
1254,498,94,2,26037.08,47.2
1255,498,172,3,3890.6,22.1
1256,498,215,4,16399.69,6.8
1257,498,164,3,5665.96,7.2
1258,499,388,-2,13520.19,11.3
1259,499,30,1,28701.98,0.4
1260,499,250,5,6903.92,11.1
1261,499,154,3,24416.65,37.7
1262,500,492,2,5867.05,32.5
1263,500,249,4,15041.2,35.7
1264,500,351,3,9984.69,17.0
1265,501,482,4,6696.73,31.8
1266,501,224,2,16567.45,40.8
1267,501,63,1,9433.96,8.2
1268,502,43,3,27256.43,26.1
1269,502,157,2,29435.01,39.8
1270,502,340,4,19512.25,14.7
1271,503,426,5,16169.37,47.7
1272,504,432,4,7062.12,19.5
1273,504,293,3,11465.4,0.5
1274,504,410,3,15495.49,46.4
1275,505,442,2,18745.63,3.5
1276,505,512,3,16376.45,16.5
1277,505,234,4,967.32,33.0
1278,506,166,5,20356.93,14.0
1279,506,245,3,1050.04,20.6
1280,506,269,5,9758.63,3.0
1281,506,321,1,6839.13,47.8
1282,507,121,5,15014.09,43.4
1283,508,148,5,1694.9,44.6
1284,508,230,1,1241.91,33.7
1285,508,254,3,24576.42,10.3
1286,508,365,2,9849.71,22.9
1287,509,461,4,2219.25,15.9
1288,509,503,5,13001.65,31.0
1289,510,303,5,17144.27,48.8
1290,510,362,-2,9793.88,32.4
1291,510,507,4,4106.71,35.5
1292,510,349,1,9080.84,18.2
1293,511,77,3,4016.35,42.7
1294,511,230,2,24289.25,3.1
1295,511,354,5,19392.61,25.0
1296,512,404,1,26222.62,30.5
1297,513,95,3,14793.64,35.5
1298,513,307,1,24134.55,2.0
1299,514,485,3,13950.56,1.3
1300,514,395,5,4330.75,47.6
1301,515,372,1,23594.64,36.9
1302,515,248,3,387.25,35.1
1303,516,447,1,17318.65,4.5
1304,516,240,1,24699.95,45.1
1305,517,169,5,17088.67,35.4
1306,517,363,4,18272.69,12.6
1307,517,490,2,27136.7,16.2
1308,518,9,3,22256.33,36.5
1309,518,89,5,21330.57,23.6
1310,518,90,5,23037.4,31.2
1311,518,117,4,12882.82,20.8
1312,519,506,2,3567.64,5.8
1313,519,245,-1,18615.45,44.1
1314,520,515,1,2858.78,29.6
1315,520,86,1,4966.56,26.3
1316,521,541,5,11457.4,20.6
1317,522,162,1,20315.4,43.4
1318,522,193,2,2196.1,10.8
1319,522,120,5,21839.1,34.8
1320,523,453,2,22835.22,44.1
1321,524,501,1,439.22,32.8
1322,524,56,5,2858.03,5.8
1323,524,308,4,8787.81,16.1
1324,524,71,1,7251.41,10.3
1325,525,24,3,17813.77,21.5
1326,525,255,1,7757.44,26.0
1327,526,354,2,10807.37,43.0
1328,526,60,2,2349.72,18.9
1329,526,508,1,11891.78,41.8
1330,526,465,5,21869.87,4.6
1331,527,324,4,29298.96,48.6
1332,528,389,4,26102.43,1.1
1333,528,211,5,8499.97,45.7
1334,529,407,4,1872.03,24.7
1335,529,252,3,15735.16,0.4
1336,529,141,-2,26012.77,3.3
1337,529,254,5,12683.6,12.5
1338,530,306,4,10195.59,26.7
1339,530,221,3,26462.38,27.1
1340,531,176,5,21993.03,42.0
1341,531,250,2,15785.51,44.5
1342,532,383,3,9559.31,43.5
1343,532,346,1,26835.54,47.7
1344,533,220,5,25871.75,38.9
1345,534,439,2,16479.34,24.5
1346,534,508,5,25251.52,9.6
1347,535,545,2,12394.72,21.9
1348,535,18,4,12690.64,40.0
1349,536,492,1,3995.06,20.0
1350,536,273,3,10421.7,8.4
1351,536,101,4,1215.76,13.0
1352,536,403,1,15434.84,5.5
1353,537,260,5,3470.92,15.6
1354,537,82,4,26759.81,3.6
1355,537,379,1,3149.13,19.3
1356,538,204,1,2770.85,30.4
1357,539,23,3,11434.61,17.5
1358,539,341,4,15073.21,12.3
1359,539,350,3,27754.49,47.2
1360,539,348,2,15044.97,4.5
1361,540,28,3,18993.31,15.7
1362,540,204,5,10689.75,20.5
1363,540,298,1,7002.93,0.3
1364,541,95,4,19341.51,6.9
1365,542,154,4,27222.2,34.3
1366,542,226,4,22337.96,40.1
1367,542,536,5,7029.45,18.4
1368,542,386,1,28274.8,16.2
1369,543,22,5,17250.24,20.3
1370,543,199,3,1091.07,5.7
1371,543,265,3,25698.36,37.7
1372,543,31,2,8325.33,26.4
1373,544,279,1,566.31,21.0
1374,544,194,5,9988.52,33.0
1375,544,486,1,9215.94,9.1
1376,545,262,3,8881.14,41.8
1377,545,292,4,25292.83,34.9
1378,545,397,4,3999.88,17.1
1379,546,13,1,19485.99,22.3
1380,547,314,3,17593.76,11.7
1381,547,473,4,21376.8,27.5
1382,547,292,4,8427.09,36.6
1383,548,94,4,16729.95,47.3
1384,548,48,5,8587.71,32.8
1385,548,55,1,22156.24,12.0
1386,548,93,5,9121.89,14.1
1387,549,178,2,23636.55,44.3
1388,549,252,2,19233.21,24.2
1389,549,321,4,21416.96,43.0
1390,550,128,3,11412.88,31.9
1391,550,214,4,2966.1,4.1
1392,550,50,2,26517.59,36.4
1393,550,142,5,25972.61,48.0
1394,551,535,3,2282.23,36.1
1395,552,500,1,3568.21,20.8
1396,553,308,3,7711.9,35.6
1397,554,106,5,7309.41,37.9
1398,555,372,4,6465.28,36.6
1399,555,311,5,27525.66,42.9
1400,555,177,2,7311.15,50.0
1401,555,310,3,16831.08,41.9
1402,556,470,1,19012.44,17.0
1403,556,5,1,4789.04,37.5
1404,556,58,5,24866.54,27.5
1405,556,481,2,12244.75,28.6
1406,557,419,4,21867.58,7.4
1407,558,370,3,12135.08,41.3
1408,558,209,1,23079.23,0.1
1409,558,221,-3,29791.42,23.6
1410,558,471,5,25299.14,1.1
1411,559,252,1,15879.12,25.6
1412,560,446,1,17162.11,44.5
1413,560,231,3,15187.75,29.7
1414,560,169,4,14802.07,15.2
1415,560,38,4,28022.7,8.8
1416,561,356,3,24381.02,19.7
1417,561,61,4,14179.64,18.0
1418,561,487,5,15343.95,25.1
1419,561,294,5,8216.24,23.8
1420,562,4,2,22668.4,3.1
1421,562,42,2,11976.34,49.6
1422,562,199,2,3837.72,37.2
1423,563,354,2,7321.51,30.6
1424,563,176,1,29972.93,23.1
1425,563,381,3,23289.23,2.0
1426,564,233,2,19454.15,13.6
1427,564,344,4,11106.07,6.3
1428,564,89,2,14517.41,31.6
1429,564,444,1,1949.28,39.9
1430,565,410,2,5904.26,24.6
1431,565,418,3,3972.6,26.6
1432,566,410,2,26866.76,41.6
1433,566,164,4,20257.67,9.3
1434,566,533,2,3150.01,11.7
1435,567,483,-3,17563.61,7.1
1436,567,55,1,6211.98,22.3
1437,568,203,2,20515.71,31.6
1438,568,196,5,6395.21,14.0
1439,568,239,1,3923.69,32.3
1440,569,276,4,3120.73,26.2
1441,570,117,4,16256.58,44.7
1442,570,489,4,8944.19,42.2
1443,570,432,3,21864.4,34.6
1444,571,377,5,23767.36,23.2
1445,572,446,2,21427.33,31.5
1446,572,297,5,12917.43,26.5
1447,573,270,5,6480.2,40.1
1448,573,136,5,13758.74,45.5
1449,574,531,1,7216.87,4.7
1450,574,223,5,24745.82,21.0
1451,574,217,3,23403.38,34.0
1452,574,83,2,10015.49,19.8
1453,575,537,2,29714.96,24.7
1454,575,415,3,24882.26,28.9
1455,575,38,2,4355.54,29.2
1456,575,413,1,26728.27,0.0
1457,576,190,4,5150.0,5.2
1458,576,318,4,7336.2,33.9
1459,576,151,5,20332.26,20.7
1460,577,345,5,10501.2,39.4
1461,577,296,3,13120.84,33.1
1462,577,8,1,14150.91,25.7
1463,578,33,1,569.44,7.3
1464,578,55,4,28206.44,19.0
1465,579,227,4,6226.14,35.2
1466,579,172,2,8623.92,25.2
1467,579,360,2,17991.85,3.3
1468,579,400,1,23928.75,29.0
1469,580,11,5,12980.66,36.0
1470,581,453,2,12459.18,15.2
1471,582,203,3,2831.83,49.6
1472,582,481,5,20159.77,30.0
1473,582,527,4,8849.81,46.9
1474,582,366,3,19191.17,28.0
1475,583,293,4,24456.83,35.8
1476,584,446,2,16232.9,38.4
1477,584,308,3,4009.96,47.2
1478,584,262,-2,11730.83,17.2
1479,584,506,5,5822.34,27.1
1480,585,461,5,15123.46,48.8
1481,585,454,3,10707.33,30.3
1482,585,93,3,18607.19,25.2
1483,586,162,5,25831.16,32.2
1484,586,332,4,8484.52,40.1
1485,586,60,2,8030.01,11.1
1486,586,154,2,10813.98,26.4
1487,587,182,3,11727.39,41.1
1488,587,115,1,252.76,27.3
1489,587,192,3,12646.27,14.5
1490,588,1,3,13294.75,23.0
1491,588,307,5,3763.52,37.1
1492,588,61,1,5669.25,5.8
1493,588,218,2,21838.03,40.8
1494,589,321,1,19190.36,45.1
1495,589,360,3,3766.43,26.1
1496,589,419,2,11246.92,42.3
1497,589,515,4,137.96,40.7
1498,590,324,3,23583.59,24.1
1499,590,1,1,3267.25,43.8
1500,590,27,2,25681.46,40.5
1501,591,97,1,17972.35,30.4
1502,591,95,1,5771.81,20.1
1503,591,384,3,1181.84,17.8
1504,591,57,1,20188.1,37.0
1505,592,422,5,13049.67,33.0
1506,592,546,1,16134.41,32.1
1507,593,209,5,27224.45,47.7
1508,593,167,3,616.45,45.9
1509,594,433,5,6678.1,40.6
1510,595,200,3,4979.48,6.7
1511,596,43,1,28075.45,23.6
1512,596,54,5,10527.82,7.7
1513,596,219,5,306.46,20.0
1514,597,186,2,21652.36,32.5
1515,598,398,3,28301.46,21.5
1516,599,96,1,24960.73,3.2
1517,599,173,1,20050.04,6.6
1518,599,113,2,26256.57,30.7
1519,599,121,2,5950.45,9.1
1520,600,521,2,6712.74,39.5
1521,600,508,3,18040.98,27.7
1522,600,139,5,29893.64,40.8
1523,601,397,5,22908.02,43.0
1524,602,296,3,4981.99,3.3
1525,603,223,1,15614.12,20.2
1526,604,106,4,25211.06,43.8
1527,604,14,5,15036.94,5.1
1528,604,260,5,25239.33,13.7
1529,605,270,-2,445.49,34.0
1530,605,288,3,24876.17,45.6
1531,605,361,2,20800.09,22.8
1532,606,408,5,27445.12,17.4
1533,606,443,4,7810.96,30.4
1534,606,226,3,4377.95,30.9
1535,607,298,4,27904.39,49.8
1536,608,442,5,8700.88,20.3
1537,608,184,1,26356.3,40.3
1538,608,324,1,11783.31,42.8
1539,608,196,2,15780.65,31.5
1540,609,481,4,26715.1,16.0
1541,610,138,4,3971.37,40.3
1542,611,87,5,12030.62,0.4
1543,611,124,5,15710.59,13.5
1544,611,400,5,17875.43,31.6
1545,611,397,4,14545.19,2.3
1546,612,379,3,1439.68,3.1
1547,612,388,4,28560.18,10.3
1548,612,162,2,9736.45,13.7
1549,612,510,3,4626.01,41.4
1550,613,35,5,25146.8,15.4
1551,613,1,1,13633.22,5.4
1552,613,534,1,10250.43,7.5
1553,613,329,2,9980.69,38.4
1554,614,122,4,598.08,30.6
1555,614,528,2,8715.83,7.5
1556,615,130,-1,26507.43,46.1
1557,615,127,3,26684.27,11.3
1558,616,284,1,8503.02,1.5
1559,617,525,4,26290.93,24.1
1560,617,228,2,20706.32,15.2
1561,617,272,1,27846.31,21.4
1562,617,202,2,2872.61,24.6
1563,618,515,1,28807.41,40.2
1564,619,155,4,15627.62,30.8
1565,619,319,2,20410.55,18.1
1566,619,167,3,23311.43,43.5
1567,619,419,4,6474.89,35.1
1568,620,201,2,9505.56,14.8
1569,620,506,3,6157.71,5.8
1570,621,540,2,7627.78,18.3
1571,621,192,5,5681.97,48.1
1572,621,26,3,13297.28,23.6
1573,621,340,4,21286.88,26.6
1574,622,307,2,1762.91,23.6
1575,622,329,2,21531.8,19.5
1576,622,513,2,3171.42,38.9
1577,622,458,4,3939.0,32.8
1578,623,493,1,7782.05,47.7
1579,624,4,-2,2540.42,46.1
1580,624,125,5,23674.77,29.9
1581,625,361,2,6484.65,29.8
1582,625,473,4,2990.87,6.1
1583,625,320,2,6889.74,12.2
1584,626,462,4,951.86,1.3
1585,626,169,2,23775.52,15.1
1586,626,443,5,18029.55,18.2
1587,627,424,1,25152.3,23.8
1588,627,71,2,3556.55,28.6
1589,627,544,5,7728.3,22.8
1590,628,528,3,17542.81,2.3
1591,628,131,2,3613.99,8.4
1592,629,330,4,512.02,22.5
1593,629,271,3,21981.89,43.9
1594,630,406,4,21719.41,24.8
1595,630,475,-1,6713.28,19.2
1596,631,412,4,11390.99,35.9
1597,631,13,5,25589.75,6.0
1598,631,4,5,3899.07,29.1
1599,632,516,5,5034.49,27.8
1600,632,426,4,4096.53,13.1
1601,633,211,3,21685.48,18.0
1602,633,203,4,17140.61,33.1
1603,634,412,4,1070.6,13.7
1604,635,238,3,6246.96,17.0
1605,635,97,3,17390.51,50.0
1606,635,187,5,19768.93,49.1
