row_id,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
3604,CA-2017-112956,8/21/2017,8/27/2017,"Standard Class",TH-21550,OFF-PA-10000357,277.40,5,0.00,133.15
3615,CA-2017-112529,11/19/2017,11/21/2017,"First Class",SC-20770,FUR-TA-10002622,718.12,6,0.30,-71.81
3618,CA-2017-141929,9/4/2017,9/8/2017,"Standard Class",RA-19285,OFF-BI-10004632,487.98,2,0.20,152.50
3625,CA-2017-113530,5/19/2017,5/21/2017,"Second Class",BC-11125,FUR-CH-10002647,681.41,12,0.20,42.59
3629,CA-2014-169726,8/9/2014,8/13/2014,"Standard Class",JH-15985,OFF-BI-10004600,2060.74,7,0.20,643.98
3633,CA-2017-132178,5/3/2017,5/8/2017,"Second Class",DB-12970,OFF-ST-10000025,763.44,8,0.00,45.81
3638,CA-2016-145177,11/10/2016,11/14/2016,"Standard Class",PP-18955,OFF-AP-10002457,334.88,4,0.20,29.30
3643,CA-2014-156594,12/20/2014,12/23/2014,"Second Class",MC-17845,OFF-BI-10004632,487.98,2,0.20,152.50
3655,CA-2017-133004,8/31/2017,9/5/2017,"Standard Class",AJ-10945,OFF-AP-10002439,638.73,9,0.00,166.07
3662,CA-2016-155005,6/13/2016,6/15/2016,"Second Class",SC-20050,TEC-PH-10003484,377.97,3,0.00,94.49
3663,US-2017-129777,7/3/2017,7/9/2017,"Standard Class",FM-14290,TEC-AC-10003590,258.90,10,0.00,93.20
3679,CA-2015-132626,7/9/2015,7/14/2015,"Standard Class",BT-11680,TEC-MA-10002428,464.97,3,0.00,209.24
3692,US-2015-131359,10/30/2015,11/2/2015,"Second Class",FA-14230,TEC-CO-10001571,439.99,1,0.20,165.00
3695,CA-2016-142097,10/15/2016,10/20/2016,"Standard Class",QJ-19255,OFF-BI-10002082,232.96,7,0.00,116.48
3705,CA-2015-104941,6/13/2015,6/19/2015,"Standard Class",DH-13075,TEC-CO-10004202,899.97,3,0.00,314.99
3711,CA-2017-113670,10/15/2017,10/17/2017,"First Class",RS-19765,FUR-TA-10001705,510.24,3,0.20,6.38
3716,CA-2014-135608,12/8/2014,12/10/2014,"Second Class",JK-15625,FUR-CH-10002602,603.92,5,0.20,45.29
3719,CA-2016-142370,9/19/2016,9/23/2016,"Standard Class",TP-21130,TEC-AC-10002926,249.95,5,0.00,107.48
3724,US-2014-169789,12/30/2014,1/4/2015,"Standard Class",MF-17665,OFF-BI-10004600,551.99,5,0.70,-459.99
3727,CA-2016-165169,6/5/2016,6/11/2016,"Standard Class",JL-15235,OFF-ST-10001496,360.38,2,0.00,93.70
3731,CA-2015-109575,9/18/2015,9/23/2015,"Standard Class",KH-16630,OFF-ST-10004123,636.86,7,0.00,0.00
3732,CA-2015-109575,9/18/2015,9/23/2015,"Standard Class",KH-16630,TEC-PH-10000730,499.99,1,0.00,130.00
3733,CA-2015-109575,9/18/2015,9/23/2015,"Standard Class",KH-16630,TEC-PH-10000895,1259.93,7,0.00,327.58
3747,CA-2016-149979,9/23/2016,9/28/2016,"Second Class",RA-19915,FUR-CH-10002084,368.97,3,0.00,81.17
3749,CA-2017-161956,8/27/2017,8/29/2017,"Second Class",DR-12880,OFF-AP-10001242,321.92,4,0.00,96.58
3750,CA-2017-161956,8/27/2017,8/29/2017,"Second Class",DR-12880,TEC-CO-10001571,879.98,2,0.20,329.99
3752,CA-2017-161956,8/27/2017,8/29/2017,"Second Class",DR-12880,FUR-CH-10004886,230.28,3,0.20,23.03
3754,CA-2017-161956,8/27/2017,8/29/2017,"Second Class",DR-12880,OFF-BI-10003650,841.57,2,0.20,294.55
3755,CA-2017-161956,8/27/2017,8/29/2017,"Second Class",DR-12880,OFF-ST-10001370,354.90,5,0.00,17.75
3757,CA-2016-116799,3/3/2016,3/6/2016,"First Class",JG-15310,FUR-CH-10004983,563.43,5,0.30,-56.34
3763,CA-2016-156251,8/13/2016,8/18/2016,"Second Class",TS-21160,FUR-BO-10001337,241.96,2,0.00,24.20
3769,CA-2014-153913,12/16/2014,12/20/2014,"Second Class",KB-16585,FUR-CH-10000988,1013.83,9,0.20,101.38
3771,CA-2016-155530,12/17/2016,12/21/2016,"Standard Class",CM-12160,FUR-TA-10004256,2003.52,6,0.20,-325.57
3775,US-2014-102715,4/11/2014,4/13/2014,"Second Class",JK-15370,TEC-AC-10002001,383.98,3,0.20,81.59
3777,US-2014-102715,4/11/2014,4/13/2014,"Second Class",JK-15370,TEC-AC-10001874,335.94,7,0.20,41.99
3778,CA-2015-107937,5/3/2015,5/8/2015,"Standard Class",JB-16045,FUR-FU-10002298,665.88,6,0.00,106.54
3781,CA-2014-149643,11/16/2014,11/20/2014,"Standard Class",RH-19510,TEC-PH-10000038,273.96,2,0.00,10.96
3782,CA-2015-135314,7/9/2015,7/14/2015,"Second Class",MC-17575,TEC-PH-10003072,269.98,3,0.40,40.50
3784,CA-2017-165204,11/13/2017,11/16/2017,"Second Class",MN-17935,OFF-ST-10003716,720.06,4,0.20,-63.01
3787,CA-2016-144218,10/31/2016,11/4/2016,"Standard Class",JD-15895,OFF-ST-10002615,1085.42,7,0.00,282.21
3796,US-2014-117163,1/27/2014,2/2/2014,"Standard Class",EJ-13720,FUR-TA-10003469,333.00,3,0.20,-16.65
3798,CA-2017-121314,9/23/2017,9/26/2017,"First Class",BE-11410,OFF-PA-10003395,251.64,3,0.20,88.07
3799,CA-2017-147760,11/4/2017,11/5/2017,"First Class",KL-16555,FUR-TA-10004575,523.76,3,0.40,-192.05
3800,CA-2017-147760,11/4/2017,11/5/2017,"First Class",KL-16555,TEC-PH-10002483,1359.96,5,0.20,119.00
3810,CA-2015-113628,11/12/2015,11/19/2015,"Standard Class",AH-10690,FUR-CH-10003298,523.92,5,0.20,-72.04
3815,CA-2016-152471,7/8/2016,7/8/2016,"Same Day",ZD-21925,TEC-PH-10002824,823.96,5,0.20,51.50
3817,CA-2015-102582,9/15/2015,9/19/2015,"Standard Class",NW-18400,FUR-TA-10003569,801.96,2,0.00,200.49
3819,CA-2015-102582,9/15/2015,9/19/2015,"Standard Class",NW-18400,FUR-CH-10004853,1056.86,7,0.00,306.49
3821,CA-2017-141873,10/9/2017,10/14/2017,"Standard Class",HG-14845,FUR-BO-10003034,314.35,3,0.20,-15.72
3824,CA-2015-140984,9/14/2015,9/18/2015,"Standard Class",CC-12685,OFF-ST-10000585,991.20,6,0.00,257.71
3825,CA-2015-140984,9/14/2015,9/18/2015,"Standard Class",CC-12685,TEC-CO-10001571,879.98,2,0.20,329.99
3828,CA-2017-141733,5/7/2017,5/11/2017,"Standard Class",RW-19540,FUR-CH-10004086,1458.65,5,0.00,423.01
3830,CA-2017-141733,5/7/2017,5/11/2017,"Standard Class",RW-19540,FUR-CH-10000595,476.80,2,0.00,119.20
3834,CA-2014-105984,11/24/2014,11/24/2014,"Same Day",MY-18295,TEC-PH-10000560,1049.97,5,0.40,-209.99
3835,CA-2014-105984,11/24/2014,11/24/2014,"Same Day",MY-18295,FUR-CH-10000847,611.06,3,0.30,-34.92
3838,CA-2014-126760,7/26/2014,8/2/2014,"Standard Class",KM-16720,TEC-PH-10001363,911.98,2,0.20,114.00
3839,CA-2014-126760,7/26/2014,8/2/2014,"Standard Class",KM-16720,FUR-CH-10003312,674.35,3,0.20,-109.58
3845,CA-2014-101931,10/28/2014,10/31/2014,"First Class",TS-21370,OFF-SU-10000646,480.74,2,0.00,14.42
3846,CA-2014-101931,10/28/2014,10/31/2014,"First Class",TS-21370,FUR-BO-10001337,617.00,6,0.15,-36.29
3848,CA-2017-129000,11/25/2017,11/27/2017,"Second Class",SZ-20035,OFF-ST-10001097,501.81,3,0.00,0.00
3849,CA-2017-161053,9/22/2017,9/23/2017,"First Class",JE-15745,OFF-BI-10004318,691.96,4,0.00,318.30
3857,US-2017-105389,10/23/2017,10/28/2017,"Second Class",DM-13015,TEC-PH-10002824,823.96,5,0.20,51.50
3859,CA-2014-140816,12/20/2014,12/20/2014,"Same Day",TC-21295,TEC-AC-10001539,447.94,7,0.20,89.59
3860,CA-2017-154039,2/17/2017,2/22/2017,"Standard Class",JK-16120,FUR-TA-10001932,480.96,3,0.50,-269.34
3866,CA-2014-124709,7/27/2014,7/29/2014,"Second Class",GW-14605,TEC-AC-10002842,238.00,2,0.00,38.08
3869,CA-2015-132486,10/23/2015,10/27/2015,"Second Class",JF-15355,FUR-CH-10004495,240.78,1,0.20,27.09
3873,CA-2015-132486,10/23/2015,10/27/2015,"Second Class",JF-15355,FUR-CH-10001854,842.35,3,0.20,42.12
3883,CA-2015-129896,6/15/2015,6/20/2015,"Standard Class",PF-19120,FUR-FU-10004904,364.70,6,0.20,-36.47
3889,CA-2014-100895,6/2/2014,6/6/2014,"Standard Class",SV-20785,TEC-PH-10001425,239.97,3,0.00,67.19
3890,CA-2014-100895,6/2/2014,6/6/2014,"Standard Class",SV-20785,OFF-ST-10001490,356.94,2,0.00,107.08
3891,US-2016-163881,11/24/2016,11/30/2016,"Standard Class",SP-20860,TEC-AC-10003033,659.90,2,0.00,217.77
3892,US-2016-163881,11/24/2016,11/30/2016,"Standard Class",SP-20860,FUR-CH-10001394,1684.75,6,0.20,210.59
3893,US-2016-163881,11/24/2016,11/30/2016,"Standard Class",SP-20860,TEC-AC-10000420,559.92,8,0.00,190.37
3894,US-2016-144547,11/10/2016,11/14/2016,"Standard Class",MS-17770,TEC-AC-10004901,279.94,7,0.20,48.99
3903,US-2015-119312,10/2/2015,10/7/2015,"Second Class",CS-12400,OFF-ST-10000943,270.34,14,0.00,75.70
3905,CA-2015-167010,4/5/2015,4/10/2015,"Standard Class",VT-21700,OFF-ST-10003816,563.81,4,0.20,21.14
3907,CA-2015-167010,4/5/2015,4/10/2015,"Standard Class",VT-21700,FUR-FU-10001468,547.14,4,0.20,-68.39
3911,CA-2015-167010,4/5/2015,4/10/2015,"Standard Class",VT-21700,FUR-BO-10004218,352.45,5,0.50,-211.47
3912,CA-2017-126788,6/5/2017,6/6/2017,"First Class",AB-10105,TEC-PH-10001619,470.38,3,0.20,52.92
3915,US-2017-142573,7/18/2017,7/23/2017,"Standard Class",ML-17410,FUR-TA-10001932,801.60,5,0.50,-448.90
3919,US-2017-142573,7/18/2017,7/23/2017,"Standard Class",ML-17410,FUR-CH-10000513,311.98,3,0.20,-42.90
3922,CA-2016-110044,6/28/2016,7/2/2016,"Second Class",RF-19735,TEC-PH-10001299,359.98,3,0.20,36.00
3929,CA-2016-162082,3/14/2016,3/17/2016,"First Class",JS-15880,FUR-BO-10004409,241.33,5,0.32,-14.20
3940,US-2016-143448,12/10/2016,12/10/2016,"Same Day",MH-17455,FUR-CH-10003379,1424.90,5,0.00,356.23
3944,US-2016-142685,6/23/2016,6/30/2016,"Standard Class",MG-17695,OFF-SU-10000157,835.17,7,0.00,16.70
3951,CA-2016-119963,11/18/2016,11/22/2016,"Standard Class",SN-20710,FUR-CH-10003817,255.11,6,0.30,-18.22
3975,CA-2016-167556,3/29/2016,4/2/2016,"Standard Class",JM-15250,FUR-FU-10004848,414.00,8,0.00,124.20
3983,CA-2016-135265,7/7/2016,7/9/2016,"Second Class",CC-12370,FUR-CH-10003061,287.97,4,0.20,-3.60
3984,CA-2016-135265,7/7/2016,7/9/2016,"Second Class",CC-12370,TEC-CO-10003763,2799.96,5,0.20,944.99
3986,CA-2016-108735,4/17/2016,4/21/2016,"Standard Class",JM-15535,FUR-BO-10003441,257.50,3,0.15,24.24
3987,CA-2017-112333,4/8/2017,4/14/2017,"Standard Class",KF-16285,OFF-ST-10001780,2591.56,4,0.00,621.97
3991,CA-2014-137589,11/3/2014,11/8/2014,"Standard Class",MS-17770,OFF-SU-10000157,286.34,3,0.20,-64.43
3995,CA-2015-105627,3/8/2015,3/12/2015,"Standard Class",DK-12895,FUR-BO-10002916,512.94,3,0.00,97.46
3996,CA-2015-105627,3/8/2015,3/12/2015,"Standard Class",DK-12895,FUR-CH-10002084,860.93,7,0.00,189.40
3997,CA-2015-105627,3/8/2015,3/12/2015,"Standard Class",DK-12895,TEC-PH-10003012,769.95,5,0.00,223.29
3999,CA-2015-105627,3/8/2015,3/12/2015,"Standard Class",DK-12895,FUR-FU-10000308,373.08,6,0.00,82.08
4000,US-2015-149629,7/17/2015,7/20/2015,"Second Class",MP-17965,FUR-BO-10004709,231.92,5,0.20,5.80
4002,CA-2014-116834,10/11/2014,10/16/2014,"Standard Class",Dp-13240,TEC-AC-10002942,345.00,5,0.00,58.65
4003,CA-2016-145730,3/3/2016,3/8/2016,"Standard Class",CC-12220,FUR-TA-10004915,637.90,3,0.30,-127.58
4004,CA-2016-145730,3/3/2016,3/8/2016,"Standard Class",CC-12220,TEC-MA-10001016,287.91,3,0.40,33.59
4010,CA-2017-144463,1/1/2017,1/5/2017,"Standard Class",SC-20725,FUR-FU-10001215,474.43,11,0.00,199.26
4014,CA-2015-165624,8/23/2015,8/28/2015,"Standard Class",FH-14350,OFF-AP-10000828,542.94,3,0.00,152.02
4019,CA-2015-165624,8/23/2015,8/28/2015,"Standard Class",FH-14350,TEC-AC-10004568,251.91,9,0.00,47.86
4023,CA-2014-154963,6/22/2014,6/27/2014,"Standard Class",AA-10645,FUR-CH-10000454,853.93,5,0.30,0.00
4024,CA-2017-130764,10/27/2017,10/28/2017,"First Class",JO-15145,FUR-BO-10003034,556.67,5,0.15,6.55
4030,CA-2017-124296,12/24/2017,12/28/2017,"Standard Class",CS-12355,TEC-MA-10003183,479.97,3,0.00,239.99
4031,CA-2017-124296,12/24/2017,12/28/2017,"Standard Class",CS-12355,FUR-CH-10002439,232.88,4,0.00,60.55
4032,CA-2016-169957,9/26/2016,9/30/2016,"Standard Class",SN-20710,OFF-AP-10000576,236.88,6,0.00,66.33
4036,US-2016-108777,12/12/2016,12/12/2016,"Same Day",JM-15655,TEC-AC-10002567,383.95,6,0.20,76.79
4040,CA-2014-110786,12/29/2014,1/2/2015,"Standard Class",AJ-10795,TEC-MA-10003183,767.95,6,0.20,287.98
4043,CA-2014-110786,12/29/2014,1/2/2015,"Standard Class",AJ-10795,OFF-LA-10001474,274.77,9,0.00,126.39
4049,US-2015-166520,7/16/2015,7/19/2015,"First Class",KE-16420,TEC-AC-10001990,599.90,10,0.00,191.97
4050,CA-2017-136350,6/24/2017,6/26/2017,"Second Class",GA-14515,FUR-FU-10003601,276.69,3,0.00,49.80
4053,CA-2014-122931,9/29/2014,10/3/2014,"Standard Class",SM-20950,FUR-TA-10004175,409.27,2,0.40,-81.85
4056,CA-2014-122931,9/29/2014,10/3/2014,"Standard Class",SM-20950,OFF-ST-10004459,1801.63,6,0.20,-337.81
4058,CA-2014-163034,11/24/2014,11/28/2014,"Standard Class",DK-12985,OFF-ST-10000046,646.20,5,0.20,-8.08
4060,CA-2015-124058,11/20/2015,11/24/2015,"Standard Class",LC-16885,FUR-CH-10000595,572.16,3,0.20,35.76
4069,CA-2014-102673,11/1/2014,11/5/2014,"Standard Class",KH-16630,TEC-PH-10004434,978.84,9,0.20,110.12
4073,CA-2015-156104,12/6/2015,12/8/2015,"Second Class",NP-18685,TEC-CO-10002095,999.98,2,0.00,449.99
4074,US-2015-164308,9/24/2015,9/27/2015,"First Class",SC-20680,TEC-PH-10004120,821.94,6,0.00,213.70
4076,CA-2017-108112,11/15/2017,11/20/2017,"Standard Class",DK-12895,FUR-FU-10001488,339.14,4,0.20,0.00
4086,CA-2016-111913,8/4/2016,8/6/2016,"Second Class",LC-16930,TEC-PH-10002275,302.38,2,0.20,30.24
4089,US-2014-156559,8/19/2014,8/26/2014,"Standard Class",LH-16900,FUR-BO-10000711,638.82,9,0.00,172.48
4094,CA-2015-102491,8/24/2015,8/28/2015,"Standard Class",KW-16435,TEC-MA-10000864,3080.00,7,0.00,1416.80
